movieId,title,genres,movieId_enc
523,Ruby in Paradise (1993),Drama,4983
524,Rudy (1993),Drama,1482
525,"Saint of Fort Washington, The (1993)",Drama,4035
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,3192
527,Schindler's List (1993),Drama|War,652
528,"Scout, The (1994)",Comedy|Drama,4846
529,Searching for Bobby Fischer (1993),Drama,403
530,Second Best (1994),Drama,12573
531,"Secret Garden, The (1993)",Children|Drama,380
532,Serial Mom (1994),Comedy|Crime|Horror,1662
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,1726
534,Shadowlands (1993),Drama|Romance,1062
535,Short Cuts (1993),Drama,1442
536,"Simple Twist of Fate, A (1994)",Drama,4891
537,Sirens (1994),Drama,1727
538,Six Degrees of Separation (1993),Drama,1998
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,444
540,Sliver (1993),Thriller,1975
541,Blade Runner (1982),Action|Sci-Fi|Thriller,15
542,Son in Law (1993),Comedy|Drama|Romance,1728
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1483
544,Striking Distance (1993),Action|Crime,1400
545,Harem (1985),Drama,9451
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,698
547,Surviving the Game (1994),Action|Adventure|Thriller,3193
548,Terminal Velocity (1994),Action|Mystery|Thriller,381
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,2136
550,Threesome (1994),Comedy|Romance,653
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,654
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,655
553,Tombstone (1993),Action|Drama|Western,445
554,Trial by Jury (1994),Crime|Drama|Thriller,3194
555,True Romance (1993),Crime|Thriller,1401
556,"War Room, The (1993)",Documentary,4984
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,3566
559,"Paris, France (1993)",Comedy,7111
560,"Beans of Egypt, Maine, The (1994)",Drama,13622
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,5377
562,Welcome to the Dollhouse (1995),Comedy|Drama,1338
563,Germinal (1993),Drama|Romance,3195
564,Chasers (1994),Comedy,4202
565,Cronos (1993),Drama|Horror,7541
566,Naked in New York (1994),Comedy|Romance,8045
567,Kika (1993),Comedy|Drama,3196
568,Bhaji on the Beach (1993),Comedy|Drama,4985
569,Little Big League (1994),Comedy|Drama,3106
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,2137
571,"Wedding Gift, The (1994)",Drama|Romance,9890
572,Foreign Student (1994),Drama,9452
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,2138
574,Spanking the Monkey (1994),Comedy|Drama,3951
575,"Little Rascals, The (1994)",Children|Comedy,1729
576,Fausto (1993),Comedy,13525
577,Andre (1994),Adventure|Children|Drama,7461
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,12850
580,Princess Caraboo (1994),Drama,4203
581,"Celluloid Closet, The (1995)",Documentary,2211
582,Métisse (Café au Lait) (1993),Comedy|Drama,10148
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,2139
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,5739
585,"Brady Bunch Movie, The (1995)",Comedy,1048
586,Home Alone (1990),Children|Comedy,382
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,404
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,405
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,16
590,Dances with Wolves (1990),Adventure|Drama|Western,406
591,Tough and Deadly (1995),Action|Drama|Thriller,7503
592,Batman (1989),Action|Crime|Thriller,656
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,17
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,383
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,407
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,384
597,Pretty Woman (1990),Comedy|Romance,446
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,4986
599,"Wild Bunch, The (1969)",Adventure|Western,3197
600,Love and a .45 (1994),Action|Comedy|Crime,9453
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,2140
602,"Great Day in Harlem, A (1994)",Documentary,3198
603,"Bye Bye, Love (1995)",Comedy,4204
604,Criminals (1996),Documentary,15351
605,One Fine Day (1996),Drama|Romance,4205
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,2622
607,Century (1993),Drama,13772
608,Fargo (1996),Comedy|Crime|Drama|Thriller,408
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,1322
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,240
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,699
612,"Pallbearer, The (1996)",Comedy,2212
613,Jane Eyre (1996),Drama|Romance,1976
614,Loaded (1994),Drama|Thriller,5631
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3199
616,"Aristocats, The (1970)",Animation|Children,700
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,5581
618,Two Much (1995),Comedy|Romance,4206
619,Ed (1996),Comedy,3541
620,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),Drama,15868
621,My Favorite Season (1993),Drama,3200
623,"Modern Affair, A (1995)",Romance,10412
624,Condition Red (Beyond the Law) (1995),Action|Drama|Thriller,10868
625,Asfour Stah (1990),Drama,14418
626,"Thin Line Between Love and Hate, A (1996)",Comedy,5740
627,"Last Supper, The (1995)",Drama|Thriller,2064
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,424
629,Rude (1995),Drama,13546
630,Carried Away (1996),Drama|Romance,5924
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,409
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,3201
633,Denise Calls Up (1995),Comedy,9454
634,Theodore Rex (1995),Comedy,7369
635,"Family Thing, A (1996)",Comedy|Drama,3904
636,Frisk (1995),Drama,11726
637,Sgt. Bilko (1996),Comedy,1323
638,Jack and Sarah (1995),Romance,3535
639,Girl 6 (1996),Comedy|Drama,3905
640,Diabolique (1996),Drama|Thriller,2213
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Adventure|Children|Comedy,4854
642,Roula (1995),Drama,18009
643,Peanuts - Die Bank zahlt alles (1996),Comedy,16222
644,Happy Weekend (1996),Comedy,18010
645,Nelly & Monsieur Arnaud (1995),Drama,3202
647,Courage Under Fire (1996),Action|Crime|Drama|War,1484
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,410
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,5741
650,Moll Flanders (1996),Drama,3542
651,"Superweib, Das (1996)",Comedy,9999
652,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller,6877
653,Dragonheart (1996),Action|Adventure|Fantasy,18
654,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),Drama|Romance,18011
655,My Mother's Courage (Mutters Courage) (1995),Comedy,18012
656,Eddie (1996),Comedy,1324
657,Yankee Zulu (1994),Comedy|Drama,10869
658,Billy's Holiday (1995),Drama|Musical,4207
659,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,6613
660,August (1996),Drama,7879
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1325
662,Fear (1996),Thriller,1485
663,Kids in the Hall: Brain Candy (1996),Comedy,1486
664,Faithful (1996),Comedy,4208
665,Underground (1995),Comedy|Drama|War,4892
666,All Things Fair (Lust och fägring stor) (1995),Drama|Romance|War,6231
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,4209
668,Song of the Little Road (Pather Panchali) (1955),Drama,3812
670,"World of Apu, The (Apur Sansar) (1959)",Drama,3203
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,411
672,Tarantella (1995),Drama,10000
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,701
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,447
675,Hostile Intentions (1994),Action|Drama|Thriller,10870
676,They Bite (1996),Comedy|Horror|Sci-Fi,9931
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,1443
679,"Run of the Country, The (1995)",Drama,10151
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,3121
681,Coup de torchon (Clean Slate) (1981),Crime,5573
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,10871
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,10872
684,Windows (1980),Drama,10873
685,It's My Party (1996),Drama,3204
687,Country Life (1994),Drama|Romance,4210
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,1890
690,"Promise, The (Versprechen, Das) (1995)",Drama|Romance,9949
691,Mrs. Winterbourne (1996),Comedy|Romance,4128
692,Solo (1996),Action|Sci-Fi|Thriller,2704
693,Under the Domim Tree (Etz Hadomim Tafus) (1994),Drama,14826
694,"Substitute, The (1996)",Action|Crime|Drama,1326
695,True Crime (1996),Mystery|Thriller,2214
696,Butterfly Kiss (1995),Drama|Thriller,5379
697,Feeling Minnesota (1996),Drama|Romance,4036
698,Delta of Venus (1995),Drama,4211
699,To Cross the Rubicon (1991),Drama,10874
700,Angus (1995),Comedy,3205
701,Daens (1992),Drama,5742
702,Faces (1968),Drama,3206
703,Boys (1996),Drama,5380
704,"Quest, The (1996)",Action|Adventure,4118
705,Cosi (1996),Comedy,2141
706,Sunset Park (1996),Drama,4212
707,Mulholland Falls (1996),Crime|Drama|Thriller,1327
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,412
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,3567
710,Celtic Pride (1996),Comedy,1328
711,Flipper (1996),Adventure|Children,1730
712,Captives (1994),Crime|Drama|Romance|Thriller,9455
713,Of Love and Shadows (1994),Drama,4213
714,Dead Man (1995),Drama|Mystery|Western,2388
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,2845
716,Switchblade Sisters (1975),Crime,8864
717,Mouth to Mouth (Boca a boca) (1995),Comedy,8197
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,241
719,Multiplicity (1996),Comedy,425
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,413
721,Halfmoon (Paul Bowles - Halbmond) (1995),Drama,6232
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,2142
723,Two Friends (1986),Drama,9456
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,1329
725,"Great White Hype, The (1996)",Comedy,1330
726,Last Dance (1996),Drama,3543
727,War Stories (1995),Documentary,10152
728,Cold Comfort Farm (1995),Comedy,1063
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama,13473
730,Low Life (1994),Drama,10875
731,Heaven's Prisoners (1996),Crime|Thriller,2623
732,Original Gangstas (1996),Crime,5743
733,"Rock, The (1996)",Action|Adventure|Thriller,385
734,Getting Away With Murder (1996),Comedy,10103
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,2624
736,Twister (1996),Action|Adventure|Romance|Thriller,414
737,Barb Wire (1996),Action|Sci-Fi,3568
738,"Garçu, Le (1995)",Drama,13114
739,Honey Moon (Honigmond) (1996),Comedy,11127
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,702
742,Thinner (1996),Horror|Thriller,2065
743,Spy Hard (1996),Comedy,426
744,Brothers in Trouble (1995),Drama,13569
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,1064
746,Force of Evil (1948),Film-Noir,6614
747,"Stupids, The (1996)",Comedy,2625
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,2215
749,"Man from Down Under, The (1943)",Drama,10876
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,448
751,Careful (1992),Comedy|Horror,6233
752,Vermont Is For Lovers (1992),Comedy|Documentary|Romance,4987
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,4214
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,3817
755,Kim (1950),Children|Drama,11204
756,Carmen Miranda: Bananas Is My Business (1994),Documentary,10510
757,Ashes of Time (Dung che sai duk) (1994),Drama,6234
758,"Jar, The (Khomreh) (1992)",Drama,6914
759,Maya Lin: A Strong Clear Vision (1994),Documentary,6707
760,Stalingrad (1993),Drama|War,1339
761,"Phantom, The (1996)",Action|Adventure,703
762,Striptease (1996),Comedy|Crime,427
763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Comedy|Drama,9664
764,Heavy (1995),Drama|Romance,4037
765,Jack (1996),Comedy|Drama,3569
766,I Shot Andy Warhol (1996),Drama,2143
767,"Grass Harp, The (1995)",Comedy|Drama,3207
768,Someone Else's America (1995),Drama,13365
769,Marlene Dietrich: Shadow and Light (1996),Documentary,8326
770,Costa Brava (1946),Drama,14421
771,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",Comedy|Drama,7439
772,Quartier Mozart (1992),Comedy,9768
773,Touki Bouki (1973),Drama,10092
774,Wend Kuuni (a.k.a. God's Gift) (1982),Drama,10877
775,Spirits of the Dead (1968),Horror|Mystery,10001
776,Babyfever (1994),Comedy|Drama,10158
777,Pharaoh's Army (1995),War,10878
778,Trainspotting (1996),Comedy|Crime|Drama,1340
779,'Til There Was You (1997),Drama|Romance,4215
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,242
781,Stealing Beauty (1996),Drama,3544
782,"Fan, The (1996)",Drama|Thriller,3570
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,1065
784,"Cable Guy, The (1996)",Comedy|Thriller,704
785,Kingpin (1996),Comedy,1331
786,Eraser (1996),Action|Drama|Thriller,1049
787,"Gate of Heavenly Peace, The (1995)",Documentary,5744
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,243
789,"I, the Worst of All (Yo, la peor de todas) (1990)",Drama,10879
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,8389
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,10880
792,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",Fantasy,10881
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,3208
794,Midnight Dancers (Sibak) (1994),Comedy|Drama,10882
795,Somebody to Love (1994),Drama,10316
796,"Very Natural Thing, A (1974)",Drama,10883
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,3545
798,Daylight (1996),Action|Adventure|Drama|Thriller,2216
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,2217
800,Lone Star (1996),Drama|Mystery|Western,2081
801,Harriet the Spy (1996),Children|Comedy,4085
802,Phenomenon (1996),Drama|Romance,428
803,Walking and Talking (1996),Comedy|Drama|Romance,3209
804,She's the One (1996),Comedy|Romance,5922
805,"Time to Kill, A (1996)",Drama|Thriller,1487
806,American Buffalo (1996),Crime|Drama,449
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,3210
808,Alaska (1996),Adventure|Children,5923
809,Fled (1996),Action|Adventure,3571
810,Kazaam (1996),Children|Comedy|Fantasy,3572
812,Magic Hunter (Büvös vadász) (1994),Drama,13394
813,Larger Than Life (1996),Comedy,3573
814,"Boy Called Hate, A (1995)",Drama,20338
815,Power 98 (1996),Action|Mystery|Thriller,15661
816,Two Deaths (1995),Drama,11049
818,"Very Brady Sequel, A (1996)",Comedy,2626
819,Stefano Quantestorie (1993),Comedy|Drama,10884
820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama,3211
821,"Crude Oasis, The (1995)",Drama|Romance,10885
822,Hedd Wyn (1992),Drama|Romance|War,10886
823,"Collector, The (La collectionneuse) (1967)",Drama,9787
824,Kaspar Hauser (1993),Drama|Mystery,3813
825,Regular Guys (Echte Kerle) (1996),Comedy|Romance,11128
826,Women Robbers (Diebinnen) (1995),Drama,16751
827,"Convent, The (O Convento) (1995)",Drama,10149
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,705
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,2627
830,"First Wives Club, The (1996)",Comedy,1233
831,Stonewall (1995),Drama,10838
832,Ransom (1996),Crime|Thriller,415
833,High School High (1996),Comedy,2066
834,Phat Beach (1996),Comedy,9457
835,Foxfire (1996),Drama,5703
836,Chain Reaction (1996),Action|Adventure|Thriller,2218
837,Matilda (1996),Children|Comedy|Fantasy,2144
838,Emma (1996),Comedy|Drama|Romance,1066
839,"Crow: City of Angels, The (1996)",Action|Thriller,2628
840,House Arrest (1996),Children|Comedy,3574
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,7080
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,2629
843,Lotto Land (1995),Drama,10887
844,"Story of Xinghua, The (Xinghua san yue tian) (1994)",Drama,6915
845,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama,7458
846,Flirt (1995),Drama,8046
847,"Big Squeeze, The (1996)",Comedy|Drama,7408
848,"Spitfire Grill, The (1996)",Drama,2145
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,2085
850,Cyclo (Xich lo) (1995),Crime|Drama,2146
851,Basquiat (1996),Drama,3212
852,Tin Cup (1996),Comedy|Drama|Romance,450
853,Dingo (1991),Drama,3546
854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama,4988
855,Every Other Weekend (Un week-end sur deux) (1990),Drama,7409
856,Mille bolle blu (1993),Comedy,10888
857,Crows and Sparrows (Wuya yu maque) (1949),Drama,10889
858,"Godfather, The (1972)",Crime|Drama,244
859,"Hippie Revolution, The (1996)",Documentary,15352
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,4893
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,1488
862,Manny & Lo (1996),Drama,2679
864,"Wife, The (1995)",Comedy|Drama,9604
865,Small Faces (1996),Drama,12724
866,Bound (1996),Crime|Drama|Romance|Thriller,1444
867,Carpool (1996),Comedy|Crime,3575
868,Death in Brunswick (1991),Comedy,9458
869,Kansas City (1996),Crime|Drama|Musical|Thriller,3213
870,Gone Fishin' (1997),Comedy,4216
871,Lover's Knot (1996),Comedy,10890
872,Vive L'Amour (Ai qing wan sui) (1994),Drama,4894
873,Shadow of Angels (Schatten der Engel) (1976),Drama,10891
874,Killer: A Journal of Murder (1995),Crime|Drama,12979
875,Nothing to Lose (1994),Action|Crime|Drama,3576
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,3577
877,Girls Town (1996),Comedy|Drama,3214
878,Bye-Bye (1995),Drama,14827
879,"Relic, The (1997)",Horror|Thriller,3578
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,451
881,First Kid (1996),Children|Comedy,2630
882,"Trigger Effect, The (1996)",Drama|Thriller,8866
884,Sweet Nothing (1996),Drama,8047
885,Bogus (1996),Children|Drama|Fantasy,2219
886,Bulletproof (1996),Action|Comedy|Crime,2636
887,Talk of Angels (1998),Drama,6916
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,6936
889,1-900 (06) (1994),Drama|Romance,7880
890,Baton Rouge (Bâton rouge) (1988),Thriller,10892
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,183
892,Twelfth Night (1996),Comedy|Drama|Romance,3215
893,Mother Night (1996),Drama,3216
894,Liebelei (1933),Romance,10893
895,Venice/Venice (1992),Drama,10894
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,3217
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,2581
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,1067
899,Singin' in the Rain (1952),Comedy|Musical|Romance,452
900,"American in Paris, An (1951)",Musical|Romance,3218
901,Funny Face (1957),Comedy|Musical,3219
902,Breakfast at Tiffany's (1961),Drama|Romance,1068
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,2016
904,Rear Window (1954),Mystery|Thriller,245
905,It Happened One Night (1934),Comedy|Romance,246
906,Gaslight (1944),Drama|Thriller,3220
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,3221
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,184
